datetime,so2,co,no,no2,pm10,nox,o3,veloc.,direc.,pm2.5
2021-04-29 23:00:00,6.0,0.1,2.0,16.0,6.0,18.0,45.0,0.3,301.0,5.0
2021-04-30 00:00:00,6.0,0.1,2.0,13.0,7.0,16.0,36.0,0.3,235.0,6.0
2021-04-30 01:00:00,5.0,0.1,2.0,11.0,5.0,13.0,38.0,0.2,72.0,4.0
2021-04-30 02:00:00,6.0,0.1,1.0,8.0,8.0,10.0,44.0,0.3,30.0,6.0
2021-04-30 03:00:00,6.0,0.1,2.0,16.0,16.0,19.0,35.0,0.3,71.0,13.0
2021-04-30 04:00:00,6.0,0.1,2.0,13.0,12.0,15.0,51.0,0.7,59.0,11.0
2021-04-30 05:00:00,6.0,0.1,2.0,17.0,15.0,20.0,37.0,0.6,42.0,13.0
2021-04-30 06:00:00,7.0,0.1,2.0,20.0,12.0,23.0,40.0,0.4,22.0,11.0
2021-04-30 07:00:00,7.0,0.1,2.0,27.0,14.0,30.0,40.0,0.3,359.0,12.0
2021-04-30 08:00:00,7.0,0.1,1.0,22.0,14.0,25.0,55.0,0.3,6.0,12.0
2021-04-30 09:00:00,6.0,0.1,2.0,16.0,13.0,18.0,66.0,1.4,68.0,10.0
2021-04-30 10:00:00,6.0,0.1,2.0,11.0,10.0,14.0,75.0,2.8,90.0,9.0
2021-04-30 11:00:00,5.0,0.1,2.0,9.0,9.0,11.0,80.0,4.2,91.0,7.0
2021-04-30 12:00:00,6.0,0.1,1.0,11.0,12.0,13.0,78.0,5.5,93.0,9.0
2021-04-30 13:00:00,6.0,0.1,2.0,7.0,6.0,10.0,75.0,6.0,82.0,4.0
2021-04-30 14:00:00,8.0,0.1,2.0,6.0,5.0,9.0,81.0,5.4,83.0,4.0
2021-04-30 15:00:00,5.0,0.1,1.0,5.0,6.0,8.0,79.0,4.3,87.0,4.0
2021-04-30 16:00:00,6.0,0.1,3.0,19.0,6.0,24.0,61.0,3.3,118.0,4.0
2021-04-30 17:00:00,6.0,0.1,3.0,21.0,8.0,26.0,60.0,1.9,132.0,5.0
2021-04-30 18:00:00,6.0,0.1,2.0,26.0,6.0,28.0,55.0,1.8,98.0,5.0
2021-04-30 19:00:00,6.0,0.4,2.0,22.0,7.0,25.0,50.0,0.5,153.0,6.0
2021-04-30 20:00:00,6.0,0.4,2.0,9.0,6.0,12.0,66.0,0.8,225.0,5.0
2021-04-30 21:00:00,5.0,0.3,2.0,9.0,5.0,11.0,63.0,1.0,236.0,4.0
2021-04-30 22:00:00,6.0,0.3,2.0,10.0,6.0,13.0,54.0,1.2,224.0,5.0
2021-04-30 23:00:00,6.0,0.4,2.0,20.0,7.0,22.0,34.0,0.6,186.0,7.0
2021-05-01 00:00:00,5.0,0.3,2.0,10.0,5.0,13.0,43.0,0.7,229.0,5.0
2021-05-01 01:00:00,5.0,0.3,2.0,7.0,5.0,10.0,42.0,1.3,243.0,4.0
2021-05-01 02:00:00,5.0,0.3,2.0,5.0,4.0,7.0,43.0,1.0,228.0,4.0
2021-05-01 03:00:00,5.0,0.3,2.0,4.0,4.0,6.0,43.0,0.7,226.0,3.0
2021-05-01 04:00:00,5.0,0.3,2.0,4.0,5.0,6.0,37.0,0.2,236.0,5.0
2021-05-01 05:00:00,6.0,0.3,2.0,6.0,8.0,9.0,23.0,0.4,222.0,7.0
2021-05-01 06:00:00,6.0,0.3,2.0,14.0,11.0,16.0,14.0,0.8,231.0,10.0
2021-05-01 07:00:00,6.0,0.2,2.0,11.0,6.0,14.0,32.0,0.2,241.0,5.0
2021-05-01 08:00:00,6.0,0.3,2.0,11.0,5.0,14.0,36.0,0.7,222.0,3.0
2021-05-01 09:00:00,6.0,0.3,2.0,8.0,5.0,10.0,49.0,0.5,193.0,3.0
2021-05-01 10:00:00,6.0,0.2,2.0,11.0,5.0,14.0,51.0,2.5,92.0,3.0
2021-05-01 11:00:00,6.0,0.2,2.0,10.0,5.0,12.0,63.0,5.0,86.0,3.0
2021-05-01 12:00:00,6.0,0.3,2.0,7.0,3.0,9.0,74.0,5.6,103.0,2.0
2021-05-01 13:00:00,6.0,0.2,2.0,6.0,6.0,8.0,75.0,6.1,101.0,2.0
2021-05-01 14:00:00,5.0,0.3,2.0,4.0,8.0,6.0,80.0,7.7,70.0,4.0
2021-05-01 15:00:00,5.0,0.2,2.0,3.0,3.0,5.0,80.0,9.6,82.0,2.0
2021-05-01 16:00:00,5.0,0.3,2.0,3.0,2.0,6.0,83.0,8.6,85.0,2.0
2021-05-01 17:00:00,5.0,0.3,2.0,5.0,3.0,7.0,82.0,6.0,79.0,2.0
2021-05-01 18:00:00,6.0,0.3,2.0,7.0,3.0,9.0,81.0,4.3,80.0,3.0
2021-05-01 19:00:00,7.0,0.3,2.0,5.0,3.0,7.0,83.0,2.5,59.0,3.0
2021-05-01 20:00:00,6.0,0.3,2.0,6.0,4.0,9.0,80.0,2.3,57.0,3.0
2021-05-01 21:00:00,7.0,0.2,2.0,7.0,4.0,10.0,76.0,2.9,52.0,3.0
2021-05-01 22:00:00,7.0,0.3,2.0,13.0,8.0,16.0,55.0,1.0,34.0,7.0
2021-05-01 23:00:00,8.0,0.2,2.0,12.0,8.0,15.0,56.0,0.7,28.0,7.0
2021-05-02 00:00:00,6.0,0.2,1.0,12.0,9.0,14.0,51.0,0.3,32.0,8.0
2021-05-02 01:00:00,6.0,0.2,2.0,8.0,6.0,10.0,57.0,0.7,9.0,6.0
2021-05-02 02:00:00,5.0,0.2,2.0,5.0,7.0,7.0,51.0,0.5,351.0,6.0
2021-05-02 03:00:00,6.0,0.2,2.0,8.0,6.0,10.0,47.0,0.3,8.0,5.0
2021-05-02 04:00:00,6.0,0.2,2.0,11.0,7.0,13.0,40.0,0.3,339.0,6.0
2021-05-02 05:00:00,6.0,0.2,2.0,5.0,7.0,8.0,39.0,0.4,273.0,6.0
2021-05-02 06:00:00,5.0,0.2,2.0,8.0,7.0,11.0,26.0,0.3,300.0,7.0
2021-05-02 07:00:00,6.0,0.3,2.0,8.0,6.0,11.0,38.0,0.3,76.0,5.0
2021-05-02 08:00:00,7.0,0.3,2.0,7.0,4.0,9.0,53.0,0.8,54.0,3.0
2021-05-02 09:00:00,7.0,0.3,2.0,6.0,3.0,9.0,64.0,3.2,61.0,3.0
2021-05-02 10:00:00,6.0,0.3,2.0,4.0,5.0,7.0,82.0,5.4,63.0,2.0
2021-05-02 11:00:00,6.0,0.3,2.0,4.0,6.0,6.0,85.0,6.8,56.0,3.0
2021-05-02 12:00:00,6.0,0.3,2.0,4.0,6.0,7.0,85.0,4.9,67.0,3.0
2021-05-02 13:00:00,6.0,0.2,2.0,2.0,3.0,5.0,87.0,5.4,73.0,2.0
2021-05-02 14:00:00,6.0,0.2,1.0,1.0,3.0,3.0,93.0,6.9,81.0,2.0
2021-05-02 15:00:00,5.0,0.2,2.0,2.0,2.0,4.0,93.0,7.5,83.0,1.0
2021-05-02 16:00:00,6.0,0.2,2.0,1.0,3.0,3.0,94.0,6.4,81.0,2.0
2021-05-02 17:00:00,6.0,0.3,2.0,2.0,3.0,4.0,94.0,5.7,65.0,2.0
2021-05-02 18:00:00,6.0,0.3,2.0,2.0,3.0,5.0,92.0,5.6,58.0,2.0
2021-05-02 19:00:00,6.0,0.2,2.0,3.0,3.0,5.0,92.0,4.2,64.0,2.0
2021-05-02 20:00:00,6.0,0.2,1.0,3.0,2.0,5.0,91.0,3.6,64.0,2.0
2021-05-02 21:00:00,5.0,0.2,2.0,3.0,2.0,5.0,92.0,4.2,51.0,2.0
2021-05-02 22:00:00,5.0,0.1,2.0,1.0,2.0,4.0,94.0,4.0,56.0,2.0
2021-05-02 23:00:00,5.0,0.1,1.0,1.0,2.0,3.0,94.0,3.8,50.0,2.0
2021-05-03 00:00:00,6.0,0.2,2.0,6.0,4.0,8.0,72.0,2.0,34.0,4.0
2021-05-03 01:00:00,6.0,0.20082644628099175,2.0,11.0,4.0,13.0,67.0,2.1,39.0,3.0
2021-05-03 02:00:00,7.0,0.2016528925619835,2.0,11.0,3.0,13.0,67.0,1.8,38.0,3.0
2021-05-03 03:00:00,6.0,0.20247933884297523,2.0,6.0,3.0,9.0,75.0,2.0,38.0,2.0
2021-05-03 04:00:00,5.0,0.20330578512396696,2.0,7.0,3.0,9.0,73.0,1.8,38.0,3.0
2021-05-03 05:00:00,6.0,0.20413223140495868,2.0,10.0,3.0,13.0,64.0,1.9,38.0,3.0
2021-05-03 06:00:00,6.0,0.2049586776859504,2.0,20.0,4.0,22.0,50.0,1.8,36.0,4.0
2021-05-03 07:00:00,7.0,0.20578512396694215,2.0,21.0,5.0,24.0,59.0,4.3,44.0,3.0
2021-05-03 08:00:00,7.0,0.2066115702479339,2.0,16.0,5.0,18.0,69.0,4.9,53.0,3.0
2021-05-03 09:00:00,7.0,0.20743801652892563,2.0,12.0,6.0,14.0,74.0,4.8,48.0,4.0
2021-05-03 10:00:00,6.0,0.20826446280991737,2.0,12.0,6.0,14.0,77.0,5.0,48.0,4.0
2021-05-03 11:00:00,6.0,0.2090909090909091,2.0,8.0,4.0,10.0,84.0,6.7,49.0,3.0
2021-05-03 12:00:00,6.0,0.20991735537190084,2.0,7.0,5.0,9.0,89.0,6.1,50.0,3.0
2021-05-03 13:00:00,6.0,0.21074380165289258,2.0,6.0,5.0,8.0,97.0,6.2,58.0,4.0
2021-05-03 14:00:00,6.0,0.2115702479338843,2.0,5.0,6.0,8.0,102.0,6.4,57.0,4.0
2021-05-03 15:00:00,6.0,0.21239669421487603,2.0,5.0,5.0,7.0,104.0,5.8,58.0,3.0
2021-05-03 16:00:00,6.0,0.21322314049586777,2.0,6.0,4.0,8.0,100.0,5.9,52.0,3.0
2021-05-03 17:00:00,6.0,0.2140495867768595,2.0,7.0,4.0,9.0,90.0,4.1,54.0,3.0
2021-05-03 18:00:00,6.0,0.21487603305785125,2.0,7.0,3.0,9.0,94.0,3.6,55.0,3.0
2021-05-03 19:00:00,6.0,0.21570247933884298,2.0,5.0,3.0,7.0,91.0,2.0,62.0,2.0
2021-05-03 20:00:00,6.0,0.21652892561983472,2.0,5.0,3.0,8.0,91.0,1.9,60.0,3.0
2021-05-03 21:00:00,5.0,0.21735537190082646,2.0,4.0,3.0,6.0,90.0,0.8,68.0,3.0
2021-05-03 22:00:00,5.0,0.2181818181818182,1.0,2.0,3.0,5.0,90.0,0.3,61.0,3.0
2021-05-03 23:00:00,5.0,0.2190082644628099,2.0,2.0,4.0,4.0,83.0,0.2,21.0,3.0
2021-05-04 00:00:00,5.0,0.21983471074380165,2.0,4.0,6.0,6.0,78.0,0.2,15.0,5.0
2021-05-04 01:00:00,5.0,0.2206611570247934,2.0,5.0,9.0,8.0,67.0,0.3,6.0,8.0
2021-05-04 02:00:00,5.0,0.22148760330578512,2.0,7.0,10.0,9.0,57.0,0.3,336.0,9.0
2021-05-04 03:00:00,5.0,0.22231404958677686,2.0,9.0,12.0,11.0,44.0,0.2,344.0,11.0
2021-05-04 04:00:00,6.0,0.2231404958677686,2.0,12.0,16.0,14.0,28.0,0.6,223.0,14.0
2021-05-04 05:00:00,6.0,0.22396694214876034,2.0,17.0,14.0,19.0,28.0,0.5,228.0,13.0
2021-05-04 06:00:00,7.0,0.22479338842975208,1.0,23.0,12.0,25.0,33.0,0.2,245.0,10.0
2021-05-04 07:00:00,7.0,0.22561983471074382,6.0,40.0,13.0,49.0,16.0,0.4,248.0,11.0
2021-05-04 08:00:00,7.0,0.22644628099173553,9.0,44.0,15.0,57.0,15.0,0.8,221.0,12.0
2021-05-04 09:00:00,8.0,0.22727272727272727,20.0,46.0,19.0,77.0,18.0,0.9,219.0,14.0
2021-05-04 10:00:00,7.0,0.228099173553719,7.0,21.0,12.0,32.0,49.0,0.9,225.0,8.0
2021-05-04 11:00:00,6.0,0.22892561983471074,3.0,18.0,9.0,22.0,56.0,2.1,132.0,5.0
2021-05-04 12:00:00,6.0,0.22975206611570248,2.0,11.0,5.0,14.0,73.0,4.9,117.0,3.0
2021-05-04 13:00:00,6.0,0.23057851239669422,2.0,7.0,5.0,9.0,86.0,4.7,121.0,3.0
2021-05-04 14:00:00,5.0,0.23140495867768596,2.0,10.0,6.0,13.0,89.0,6.0,116.0,3.0
2021-05-04 15:00:00,5.0,0.2322314049586777,2.0,6.0,7.0,9.0,102.0,6.2,114.0,4.0
2021-05-04 16:00:00,5.0,0.23305785123966943,2.0,8.0,4.0,10.0,92.0,4.3,116.0,3.0
2021-05-04 17:00:00,6.0,0.23388429752066114,3.0,14.0,4.0,18.0,79.0,3.1,120.0,2.0
2021-05-04 18:00:00,6.0,0.2347107438016529,2.0,22.0,4.0,24.0,70.0,3.0,112.0,2.0
2021-05-04 19:00:00,6.0,0.23553719008264462,2.0,10.0,2.0,12.0,87.0,1.9,83.0,2.0
2021-05-04 20:00:00,6.0,0.23636363636363636,1.0,11.0,3.0,13.0,84.0,1.4,89.0,2.0
2021-05-04 21:00:00,6.0,0.2371900826446281,1.0,7.0,3.0,9.0,84.0,0.5,75.0,2.0
2021-05-04 22:00:00,5.0,0.23801652892561984,1.0,6.0,3.0,8.0,91.0,0.4,42.0,3.0
2021-05-04 23:00:00,5.0,0.23884297520661157,2.0,4.0,4.0,6.0,83.0,0.4,21.0,3.0
2021-05-05 00:00:00,5.0,0.2396694214876033,2.0,6.0,6.0,9.0,75.0,0.3,335.0,5.0
2021-05-05 01:00:00,5.0,0.24049586776859505,2.0,6.0,5.0,8.0,65.0,0.3,311.0,5.0
2021-05-05 02:00:00,5.0,0.24132231404958676,2.0,6.0,8.0,9.0,52.0,0.3,275.0,7.0
2021-05-05 03:00:00,5.0,0.24214876033057853,2.0,8.0,9.0,10.0,38.0,1.8,231.0,8.0
2021-05-05 04:00:00,6.0,0.24297520661157024,2.0,11.0,11.0,13.0,30.0,1.7,231.0,10.0
2021-05-05 05:00:00,6.0,0.24380165289256198,2.0,18.0,11.0,20.0,18.0,1.1,236.0,10.0
2021-05-05 06:00:00,8.0,0.24462809917355371,16.0,36.0,12.0,61.0,6.0,1.5,233.0,10.0
2021-05-05 07:00:00,10.0,0.24545454545454545,27.0,39.0,16.0,81.0,10.0,2.7,230.0,11.0
2021-05-05 08:00:00,8.0,0.2462809917355372,17.0,37.0,19.0,63.0,21.0,0.7,293.0,9.0
2021-05-05 09:00:00,6.0,0.24710743801652893,5.0,22.0,18.0,29.0,44.0,0.9,48.0,8.0
2021-05-05 10:00:00,7.0,0.24793388429752067,2.0,17.0,16.0,20.0,55.0,2.6,71.0,8.0
2021-05-05 11:00:00,8.0,0.24876033057851238,5.0,20.0,22.0,27.0,48.0,2.5,99.0,9.0
2021-05-05 12:00:00,7.0,0.24958677685950414,4.0,18.0,12.0,24.0,64.0,2.4,115.0,7.0
2021-05-05 13:00:00,6.0,0.25041322314049586,2.0,12.0,7.0,14.0,82.0,2.0,133.0,5.0
2021-05-05 14:00:00,6.0,0.2512396694214876,2.0,8.0,7.0,11.0,90.0,4.0,114.0,3.0
2021-05-05 15:00:00,5.0,0.25206611570247933,2.0,10.0,6.0,13.0,87.0,4.0,84.0,3.0
2021-05-05 16:00:00,5.0,0.2528925619834711,2.0,11.0,5.0,14.0,89.0,3.4,78.0,3.0
2021-05-05 17:00:00,4.0,0.2537190082644628,2.0,12.0,5.0,15.0,88.0,3.2,60.0,3.0
2021-05-05 18:00:00,5.0,0.2545454545454545,1.0,14.0,6.0,16.0,89.0,3.5,57.0,5.0
2021-05-05 19:00:00,5.0,0.2553719008264463,2.0,10.0,7.0,13.0,91.0,3.4,56.0,6.0
2021-05-05 20:00:00,5.0,0.256198347107438,2.0,10.0,6.0,12.0,85.0,3.9,46.0,5.0
2021-05-05 21:00:00,5.0,0.25702479338842976,2.0,7.0,5.0,9.0,85.0,3.3,47.0,4.0
2021-05-05 22:00:00,5.0,0.2578512396694215,2.0,3.0,5.0,6.0,87.0,2.4,47.0,4.0
2021-05-05 23:00:00,5.0,0.25867768595041324,2.0,2.0,4.0,4.0,82.0,1.2,50.0,3.0
2021-05-06 00:00:00,7.0,0.25950413223140495,2.0,3.0,3.0,6.0,75.0,1.0,52.0,3.0
2021-05-06 01:00:00,6.0,0.2603305785123967,2.0,4.0,3.0,6.0,65.0,0.2,24.0,3.0
2021-05-06 02:00:00,6.0,0.2611570247933884,2.0,5.0,6.0,7.0,60.0,0.3,344.0,6.0
2021-05-06 03:00:00,5.0,0.26198347107438014,2.0,7.0,12.0,10.0,49.0,0.2,344.0,11.0
2021-05-06 04:00:00,6.0,0.2628099173553719,1.0,12.0,15.0,14.0,40.0,0.2,307.0,13.0
2021-05-06 05:00:00,6.0,0.2636363636363636,2.0,20.0,10.0,23.0,27.0,0.6,250.0,9.0
2021-05-06 06:00:00,7.0,0.2644628099173554,28.0,38.0,18.0,81.0,7.0,0.9,229.0,15.0
2021-05-06 07:00:00,9.0,0.2652892561983471,48.0,44.0,20.0,118.0,10.0,0.4,244.0,14.0
2021-05-06 08:00:00,7.0,0.2661157024793388,6.0,29.0,13.0,37.0,31.0,0.5,296.0,6.0
2021-05-06 09:00:00,7.0,0.26694214876033057,6.0,26.0,17.0,36.0,42.0,2.0,78.0,9.0
2021-05-06 10:00:00,6.0,0.26776859504132233,2.0,16.0,15.0,18.0,62.0,2.8,90.0,11.0
2021-05-06 11:00:00,6.0,0.26859504132231404,2.0,16.0,13.0,18.0,72.0,5.4,115.0,11.0
2021-05-06 12:00:00,7.0,0.26942148760330575,2.0,12.0,13.0,15.0,77.0,4.9,110.0,11.0
2021-05-06 13:00:00,6.0,0.2702479338842975,1.0,8.0,13.0,10.0,97.0,5.4,113.0,11.0
2021-05-06 14:00:00,5.0,0.27107438016528923,2.0,5.0,6.0,8.0,94.0,4.5,110.0,5.0
2021-05-06 15:00:00,4.0,0.271900826446281,2.0,5.0,5.0,8.0,92.0,4.2,107.0,4.0
2021-05-06 16:00:00,4.0,0.2727272727272727,2.0,18.0,7.0,20.0,74.0,2.0,79.0,5.0
2021-05-06 17:00:00,3.0,0.2735537190082645,2.0,12.0,7.0,14.0,82.0,3.0,58.0,5.0
2021-05-06 18:00:00,4.0,0.2743801652892562,2.0,7.0,5.0,10.0,87.0,4.3,50.0,4.0
2021-05-06 19:00:00,5.0,0.27520661157024795,2.0,7.0,6.0,9.0,87.0,4.8,52.0,5.0
2021-05-06 20:00:00,6.0,0.27603305785123966,2.0,8.0,7.0,10.0,79.0,4.9,44.0,5.0
2021-05-06 21:00:00,6.0,0.27685950413223137,2.0,8.0,6.0,11.0,72.0,4.2,45.0,5.0
2021-05-06 22:00:00,6.0,0.27768595041322314,1.0,15.0,10.0,17.0,47.0,1.3,34.0,9.0
2021-05-06 23:00:00,6.0,0.27851239669421485,1.0,24.0,14.0,26.0,30.0,0.2,42.0,12.0
2021-05-07 00:00:00,6.0,0.2793388429752066,2.0,18.0,14.0,21.0,35.0,0.4,214.0,13.0
2021-05-07 01:00:00,6.0,0.2801652892561983,2.0,18.0,15.0,21.0,32.0,0.5,255.0,14.0
2021-05-07 02:00:00,6.0,0.2809917355371901,2.0,18.0,16.0,20.0,26.0,1.2,318.0,14.0
2021-05-07 03:00:00,7.0,0.2818181818181818,2.0,20.0,18.0,22.0,22.0,0.5,327.0,15.0
2021-05-07 04:00:00,6.0,0.28264462809917357,2.0,21.0,18.0,23.0,12.0,1.1,227.0,16.0
2021-05-07 05:00:00,8.0,0.2834710743801653,6.0,25.0,19.0,34.0,6.0,0.3,256.0,17.0
2021-05-07 06:00:00,8.0,0.284297520661157,34.0,33.0,20.0,85.0,7.0,0.2,311.0,17.0
2021-05-07 07:00:00,9.0,0.28512396694214875,51.0,50.0,22.0,128.0,6.0,0.5,351.0,12.0
2021-05-07 08:00:00,7.0,0.28595041322314046,17.0,34.0,25.0,60.0,21.0,1.7,87.0,14.0
2021-05-07 09:00:00,8.0,0.28677685950413223,15.0,39.0,21.0,61.0,28.0,1.3,94.0,11.0
2021-05-07 10:00:00,7.0,0.28760330578512394,10.0,27.0,17.0,42.0,47.0,2.2,79.0,10.0
2021-05-07 11:00:00,6.0,0.2884297520661157,11.0,29.0,11.0,46.0,43.0,2.7,78.0,8.0
2021-05-07 12:00:00,4.0,0.2892561983471074,4.0,24.0,14.0,30.0,59.0,3.1,91.0,9.0
2021-05-07 13:00:00,3.0,0.2900826446280992,2.0,18.0,11.0,21.0,80.0,2.9,103.0,8.0
2021-05-07 14:00:00,4.0,0.2909090909090909,11.0,43.0,11.0,60.0,56.0,4.6,116.0,8.0
2021-05-07 15:00:00,3.0,0.2917355371900826,3.0,25.0,10.0,30.0,62.0,2.8,142.0,4.0
2021-05-07 16:00:00,4.0,0.29256198347107437,3.0,24.0,10.0,28.0,68.0,3.0,105.0,4.0
2021-05-07 17:00:00,4.0,0.2933884297520661,2.0,19.0,5.0,21.0,74.0,3.0,78.0,3.0
2021-05-07 18:00:00,5.0,0.29421487603305785,2.0,16.0,6.0,19.0,80.0,2.9,60.0,4.0
2021-05-07 19:00:00,6.0,0.29504132231404956,2.0,13.0,6.0,16.0,89.0,3.8,50.0,5.0
2021-05-07 20:00:00,6.0,0.2958677685950413,2.0,13.0,6.0,16.0,84.0,3.6,40.0,5.0
2021-05-07 21:00:00,6.0,0.29669421487603304,2.0,12.0,5.0,14.0,80.0,2.2,43.0,4.0
2021-05-07 22:00:00,7.0,0.2975206611570248,2.0,8.0,6.0,11.0,79.0,1.4,42.0,4.0
2021-05-07 23:00:00,7.0,0.2983471074380165,2.0,9.0,9.0,12.0,65.0,1.4,33.0,6.0
2021-05-08 00:00:00,5.0,0.2991735537190082,2.0,5.0,8.0,7.0,92.0,3.6,52.0,7.0
2021-05-08 01:00:00,6.0,0.3,1.0,2.0,6.0,4.0,81.0,3.7,50.0,6.0
2021-05-08 02:00:00,6.0,0.3,2.0,1.0,7.0,4.0,78.0,3.4,49.0,6.0
2021-05-08 03:00:00,6.0,0.3,2.0,2.0,9.0,4.0,78.0,2.5,52.0,8.0
2021-05-08 04:00:00,6.0,0.3,2.0,2.0,11.0,4.0,83.0,2.6,48.0,10.0
2021-05-08 05:00:00,5.0,0.3,2.0,2.0,12.0,5.0,80.0,1.8,48.0,11.0
2021-05-08 06:00:00,6.0,0.3,2.0,8.0,20.0,10.0,51.0,0.5,9.0,18.0
2021-05-08 07:00:00,6.0,0.2,2.0,9.0,20.0,11.0,56.0,1.0,2.0,18.0
2021-05-08 08:00:00,6.0,0.3,2.0,8.0,19.0,10.0,64.0,0.7,47.0,16.0
2021-05-08 09:00:00,7.0,0.2,2.0,6.0,18.0,8.0,73.0,1.0,122.0,15.0
2021-05-08 10:00:00,6.0,0.2,2.0,9.0,17.0,11.0,68.0,2.0,97.0,14.0
2021-05-08 11:00:00,6.0,0.2,2.0,9.0,14.0,12.0,79.0,3.6,99.0,12.0
2021-05-08 12:00:00,6.0,0.2,2.0,6.0,15.0,8.0,88.0,4.4,92.0,12.0
2021-05-08 13:00:00,5.0,0.1,2.0,6.0,13.0,8.0,95.0,5.1,89.0,11.0
2021-05-08 14:00:00,5.0,0.2,2.0,5.0,12.0,8.0,100.0,5.6,92.0,10.0
2021-05-08 15:00:00,5.0,0.2,2.0,4.0,11.0,6.0,99.0,5.8,96.0,10.0
2021-05-08 16:00:00,5.0,0.2,2.0,9.0,11.0,12.0,81.0,4.1,93.0,9.0
2021-05-08 17:00:00,6.0,0.2,2.0,6.0,11.0,8.0,87.0,3.4,67.0,10.0
2021-05-08 18:00:00,6.0,0.2,2.0,6.0,12.0,8.0,87.0,2.5,48.0,11.0
2021-05-08 19:00:00,6.0,0.3,2.0,6.0,11.0,8.0,93.0,2.4,60.0,10.0
2021-05-08 20:00:00,6.0,0.2,2.0,6.0,10.0,9.0,91.0,2.2,54.0,9.0
2021-05-08 21:00:00,6.0,0.2,2.0,7.0,11.0,9.0,91.0,1.0,54.0,10.0
2021-05-08 22:00:00,5.0,0.2,2.0,4.0,12.0,7.0,93.0,1.5,50.0,11.0
2021-05-08 23:00:00,6.0,0.3,2.0,2.0,14.0,4.0,95.0,1.9,54.0,13.0
2021-05-09 00:00:00,6.0,0.3,2.0,2.0,13.0,4.0,90.0,1.8,50.0,12.0
2021-05-09 01:00:00,6.0,0.3,2.0,5.0,20.0,7.0,72.0,1.0,13.0,18.0
2021-05-09 02:00:00,7.0,0.3,2.0,8.0,23.0,10.0,69.0,1.8,40.0,21.0
2021-05-09 03:00:00,6.0,0.3,2.0,7.0,23.0,9.0,60.0,0.6,0.0,21.0
2021-05-09 04:00:00,6.0,0.2,1.0,6.0,24.0,8.0,62.0,0.5,7.0,21.0
2021-05-09 05:00:00,7.0,0.2,2.0,5.0,24.0,7.0,63.0,1.1,13.0,21.0
2021-05-09 06:00:00,6.0,0.2,2.0,6.0,24.0,9.0,61.0,0.9,340.0,21.0
2021-05-09 07:00:00,6.0,0.2,2.0,7.0,24.0,10.0,59.0,0.4,217.0,21.0
2021-05-09 08:00:00,7.0,0.3,2.0,8.0,22.0,10.0,64.0,1.7,84.0,20.0
2021-05-09 09:00:00,6.0,0.3,2.0,7.0,17.0,10.0,79.0,1.5,92.0,15.0
2021-05-09 10:00:00,7.0,0.2,2.0,11.0,14.0,14.0,75.0,0.7,107.0,12.0
2021-05-09 11:00:00,7.0,0.2,2.0,7.0,10.0,9.0,88.0,3.2,85.0,9.0
2021-05-09 12:00:00,6.0,0.2,2.0,5.0,11.0,7.0,89.0,3.6,80.0,9.0
2021-05-09 13:00:00,7.0,0.2,2.0,6.0,12.0,9.0,86.0,5.8,83.0,10.0
2021-05-09 14:00:00,6.0,0.1,2.0,4.0,7.0,7.0,83.0,6.3,82.0,6.0
2021-05-09 15:00:00,5.0,0.1,2.0,1.0,7.0,4.0,87.0,6.1,69.0,6.0
2021-05-09 16:00:00,6.0,0.2,2.0,3.0,9.0,6.0,91.0,4.8,44.0,8.0
2021-05-09 17:00:00,6.0,0.2,2.0,6.0,10.0,9.0,85.0,5.2,47.0,9.0
2021-05-09 18:00:00,6.0,0.2,2.0,5.0,10.0,7.0,86.0,3.8,46.0,9.0
2021-05-09 19:00:00,6.0,0.3,2.0,10.0,10.0,13.0,70.0,2.2,40.0,9.0
2021-05-09 20:00:00,6.0,0.3,2.0,12.0,11.0,14.0,62.0,0.5,29.0,10.0
2021-05-09 21:00:00,6.0,0.3,2.0,14.0,12.0,16.0,50.0,0.1,194.0,11.0
2021-05-09 22:00:00,6.0,0.3,2.0,13.0,11.0,16.0,46.0,0.7,235.0,10.0
2021-05-09 23:00:00,6.0,0.2,2.0,7.0,13.0,9.0,53.0,0.7,220.0,12.0
2021-05-10 00:00:00,6.0,0.2,2.0,6.0,13.0,9.0,49.0,0.4,217.0,11.0
2021-05-10 01:00:00,6.0,0.2,2.0,8.0,12.0,10.0,36.0,0.4,250.0,10.0
2021-05-10 02:00:00,7.0,0.2,2.0,4.0,2.0,7.0,38.0,0.6,261.0,2.0
2021-05-10 03:00:00,7.0,0.2,2.0,4.0,2.0,7.0,42.0,1.1,235.0,2.0
2021-05-10 04:00:00,6.0,0.2,2.0,7.0,2.0,9.0,35.0,0.8,244.0,1.0
2021-05-10 05:00:00,6.0,0.2,2.0,13.0,2.0,15.0,28.0,1.2,233.0,2.0
2021-05-10 06:00:00,6.0,0.2,2.0,22.0,3.0,25.0,21.0,1.4,248.0,2.0
2021-05-10 07:00:00,6.0,0.3,2.0,23.0,4.0,25.0,19.0,0.6,210.0,2.0
2021-05-10 08:00:00,7.0,0.4,6.0,25.0,7.0,34.0,18.0,0.8,243.0,4.0
2021-05-10 09:00:00,7.0,0.3,7.0,24.0,9.0,35.0,21.0,0.9,243.0,4.0
2021-05-10 10:00:00,7.0,0.2,3.0,11.0,7.0,15.0,44.0,1.3,290.0,2.0
